,Name Romaji,Name Native,Name English,Synonyms,Volume Count,Start Date,Start Year,Popularity,Favorites,Source,Genre_One,Genre_Two,Genre_Three,Tag_One,Tag_Two,Tag_Three,Rating Rank,Popularity Rank,Has Anime,Anime Release Date,Name Word Count,Link,Average Rating,Adaptation,Status_Cancelled,Status_Finished,Status_Hiatus,Status_Not Yet Released,Status_Releasing
184,Ore no Genjitsu wa Renai Game?? ka to Omottara Inochigake no Game datta,俺の現実は恋愛ゲーム??かと思ったら命がけのゲームだった,Ore no Genjitsu wa Renai Game?? ka to Omottara Inochigake no Game datta,Ore no Genjitsu wa Renai Game?? ka to Omottara Inochigake no Game datta,3.288627450980392,"Jul 22, 2017",2017.0,214.0,5.0,1,11,14,0,No Tag,No Tag,No Tag,0,0,False,2014.0,13.0,https://anilist.co/manga/102548/Ore-no-Genjitsu-wa-Renai-Game-ka-to-Omottara-Inochigake-no-Game-datta/,80.66666666666667,0.0,0,0,0,0,1
185,Mayoi Neko Overrun!,迷い猫オーバーラン!,Mayoi Neko Overrun!,Mayoi Neko Overrun!,12.0,"Oct 24, 2008",2008.0,213.0,3.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,True,2010.0,3.0,https://anilist.co/manga/50550/Mayoi-Neko-Overrun/,72.0,1.0,0,1,0,0,0
186,Kibishii Onna Joushi ga Koukousei ni Modottara Ore ni Deredere Suru Riyuu: You Kataomoi no Yarinaoshi Koukousei Seikatsu,厳しい女上司が高校生に戻ったら俺にデレデレする理由　～両片思いのやり直し高校生生活～,Kibishii Onna Joushi ga Koukousei ni Modottara Ore ni Deredere Suru Riyuu: You Kataomoi no Yarinaoshi Koukousei Seikatsu,"Why Is My Strict Boss Melted By Me?
Kibishii Onna Joushi ga Koukousei ni Modottara Ore ni Dere Dere suru Riyuu",4.0,"Oct 13, 2020",2020.0,213.0,8.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,18.0,https://anilist.co/manga/133768/Kibishii-Onna-Joushi-ga-Koukousei-ni-Modottara-Ore-ni-Deredere-Suru-Riyuu-You-Kataomoi-no-Yarinaoshi-Koukousei-Seikatsu/,62.72727272727273,0.0,0,1,0,0,0
187,Shousetsu Kishuku Gakkou no Juliet,小説 寄宿学校のジュリエット,Shousetsu Kishuku Gakkou no Juliet,Boarding School Juliet Novel,1.0,"Feb 9, 2017",2017.0,213.0,5.0,2,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/104193/Shousetsu-Kishuku-Gakkou-no-Juliet/,78.96551724137932,0.0,0,1,0,0,0
188,Chiyu Mahou no Machigatta Tsukaikata,治癒魔法の間違った使い方,The Wrong Way to Use Healing Magic,Chiyu Mahou no Machigatta Tsukaikata,12.0,"Mar 25, 2016",2016.0,213.0,5.0,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/96942/Chiyu-Mahou-no-Machigatta-Tsukaikata/,74.375,0.0,0,1,0,0,0
189,Umineko no Naku Koro ni Episode 2: Turn of the Golden Witch,うみねこのなく頃に - Episode 2: Turn of the Golden Witch,Umineko no Naku Koro ni Episode 2: Turn of the Golden Witch,"Umineko no Naku Koro ni Episode 2
When Seagulls Cry Episode 2: Turn of the Golden Witch",2.0,"Nov 5, 2009",2009.0,212.0,3.0,3,1,8,5,No Tag,No Tag,No Tag,#13 Highest Rated 2009,0,True,2014.0,12.0,https://anilist.co/manga/146744/Umineko-no-Naku-Koro-ni-Episode-2-Turn-of-the-Golden-Witch/,78.21782178217822,0.0,0,1,0,0,0
190,Katekyo Hitman Reborn! Hidden Bullet,家庭教師ヒットマンREBORN！ 隠し弾,Katekyo Hitman Reborn! Hidden Bullet,"Reborn! Hidden Bullet
ครูพิเศษจอมป่วน รีบอร์น Secret Bullet",5.0,"Mar 12, 2007",2007.0,212.0,6.0,1,3,4,0,No Tag,No Tag,No Tag,#27 Most Popular 2007,0,False,2014.0,5.0,https://anilist.co/manga/47288/Katekyo-Hitman-Reborn-Hidden-Bullet/,70.0,0.0,0,1,0,0,0
191,Gendai Shakai de Otome Game no Akuyaku Reijou wo Suru no wa Chotto Taihen,現代社会で乙女ゲームの悪役令嬢をするのはちょっと大変,Modern Villainess: It’s Not Easy Building a Corporate Empire Before the Crash,It’s a Little Hard to be a Villainess of an Otome Game in Modern Society,3.288627450980392,"Oct 25, 2020",2020.0,212.0,9.0,1,1,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,14.0,https://anilist.co/manga/138519/Gendai-Shakai-de-Otome-Game-no-Akuyaku-Reijou-wo-Suru-no-wa-Chotto-Taihen/,74.0909090909091,0.0,0,0,0,0,1
192,Gangsta:Death of Anosmic Stray Dogs,Gangsta:Death of Anosmic Stray Dogs,Gangsta:Death of Anosmic Stray Dogs,GANGSTA.―オリジナルノベル―,1.0,"Jul 29, 2015",2015.0,212.0,3.0,1,3,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/120255/GangstaDeath-of-Anosmic-Stray-Dogs/,89.56521739130434,0.0,0,1,0,0,0
193,"Tensei gotoki de Nigerareru to demo, Nii-san?",転生ごときで逃げられるとでも、兄さん？,"Tensei gotoki de Nigerareru to demo, Nii-san?","Did You Think You Could Run After Reincarnating, Nii-san?
Do You Think You Can Run After Reincarnating, Nii-san?
Even if you can escape with reincarnation, my brother?
ヤンデレの妹に死ぬほど愛されて無双できない異世界転生",3.288627450980392,"Mar 25, 2020",2020.0,209.0,5.0,1,3,4,7,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/116751/Tensei-gotoki-de-Nigerareru-to-demo-Niisan/,72.5,0.0,0,0,0,0,1
194,"Hira Yakunin Yatte 1500-nen, Maou no Chikara de Daijin ni Sarechaimashita",ヒラ役人やって1500年、魔王の力で大臣にされちゃいました,"I Was a Bottom-Tier Bureaucrat for 1,500 Years, and the Demon King Made Me a Minister","I Was a Bottom-Tier Bureaucrat for 1,500 Years, and the Demon King Made Me a Minister",1.0,"Sep 13, 2019",2019.0,209.0,5.0,1,2,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,11.0,https://anilist.co/manga/125019/Hira-Yakunin-Yatte-1500nen-Maou-no-Chikara-de-Daijin-ni-Sarechaimashita/,76.66666666666667,0.0,0,1,0,0,0
195,Shinyuu Mob no Ore ni Shujinkou no Imouto ga Horeru Wake ga Nai,親友モブの俺に主人公の妹が惚れるわけがない,"The Sidekick Never Gets the Girl, Let Alone the Protag's Sister!",Shinyuu Mob no Ore ni Shujinkou no Imouto ga Horeru Wake ga Nai,2.0,"May 31, 2019",2019.0,209.0,4.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,13.0,https://anilist.co/manga/131893/Shinyuu-Mob-no-Ore-ni-Shujinkou-no-Imouto-ga-Horeru-Wake-ga-Nai/,65.88235294117646,0.0,0,1,0,0,0
196,Elf Tensei Kara no Cheat Kenkokuki,エルフ転生からのチート建国記,Elf Tensei Kara no Cheat Kenkokuki,From Elf Reincarnation to Cheat Kingdom Founding Chronicle,5.0,"Jul 29, 2015",2015.0,209.0,3.0,1,3,2,7,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/86400/Elf-Tensei-Kara-no-Cheat-Kenkokuki/,65.71428571428571,0.0,0,1,0,0,0
197,Kidou Senshi Gundam: Senkou no Hathaway,機動戦士ガンダム 閃光のハサウェイ,Kidou Senshi Gundam: Senkou no Hathaway,Mobile Suit Gundam: Hathaway's Flash,3.0,"Feb 13, 1989",1989.0,208.0,8.0,1,3,1,18,No Tag,No Tag,No Tag,0,0,True,2021.0,6.0,https://anilist.co/manga/35206/Kidou-Senshi-Gundam-Senkou-no-Hathaway/,80.41666666666667,1.0,0,1,0,0,0
198,"Kage no Eiyuu no Nichijou Tan: Yuusha no Ura de Anyaku Shiteita Saikyou no Agent. Soshiki ga Kaitai Sareta no de, Shoutai Kakushite Hitonami no Nichijou wo Ouka Suru",影の英雄の日常譚 勇者の裏で暗躍していた最強のエージェント。組織が解体されたので、正体隠して人並みの日常を謳歌する。,"Kage no Eiyuu no Nichijou Tan: Yuusha no Ura de Anyaku Shiteita Saikyou no Agent. Soshiki ga Kaitai Sareta no de, Shoutai Kakushite Hitonami no Nichijou wo Ouka Suru","Kage no Eiyuu no Nichijou Tan: Yuusha no Ura de Anyaku Shiteita Saikyou no Agent. Soshiki ga Kaitai Sareta no de, Shoutai Kakushite Hitonami no Nichijou wo Ouka Suru",3.288627450980392,"Mar 5, 2020",2020.0,207.0,6.0,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,29.0,https://anilist.co/manga/122319/Kage-no-Eiyuu-no-Nichijou-Tan-Yuusha-no-Ura-de-Anyaku-Shiteita-Saikyou-no-Agent-Soshiki-ga-Kaitai-Sareta-no-de-Shoutai-Kakushite-Hitonami-no-Nichijou-wo-Ouka-Suru-/,78.82352941176471,0.0,0,0,0,0,1
199,Devil May Cry 5: Before the Nightmare,Devil May Cry 5: Before the Nightmare,Devil May Cry 5: Before the Nightmare,Devil May Cry 5: Before the Nightmare,1.0,"Mar 1, 2019",2019.0,207.0,4.0,4,3,12,0,No Tag,No Tag,No Tag,0,0,True,2007.0,7.0,https://anilist.co/manga/110976/Devil-May-Cry-5-Before-the-Nightmare/,80.29411764705883,0.0,0,1,0,0,0
200,"Nidome no Natsu, Nidoto Aenai Kimi",二度めの夏、二度と会えない君,"Nidome no Natsu, Nidoto Aenai Kimi",ฤดูร้อนครั้งต่อไป จะไม่ได้เจอกันอีกแล้วสินะ,1.0,"Jan 20, 2015",2015.0,206.0,5.0,1,1,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/102241/Nidome-no-Natsu-Nidoto-Aenai-Kimi/,74.0,0.0,0,1,0,0,0
201,.hack//G.U.,.hack//G.U.,.hack//G.U.,.hack//G.U.,4.0,2007,2007.0,205.0,5.0,4,7,9,0,No Tag,No Tag,No Tag,#28 Most Popular 2007,0,True,2008.0,1.0,https://anilist.co/manga/41350/hackGU/,70.0,1.0,0,1,0,0,0
202,Murazukuri Game no NPC ga Namami no Ningen to shika Omoenai,村づくりゲームのNPCが生身の人間としか思えない,The NPCs in this Village Sim Game Must Be Real!,"NPC Town-building Game
村づくりゲームのＮＰＣが生身の人間としか思えない
Murazukuri Game no NPC ga Namami no Ningen to Shika Omoe Nai",3.0,"Sep 29, 2019",2019.0,205.0,4.0,1,2,7,5,No Tag,No Tag,No Tag,0,0,False,2014.0,11.0,https://anilist.co/manga/113784/Murazukuri-Game-no-NPC-ga-Namami-no-Ningen-to-shika-Omoenai/,73.33333333333333,0.0,0,1,0,0,0
203,Tenkuu no Shiro Laputa,小説 天空の城ラピュタ,Tenkuu no Shiro Laputa,Castle in the Sky Laputa,2.0,"May, 1986",1986.0,205.0,1.0,12,2,7,6,No Tag,No Tag,No Tag,0,0,True,1986.0,4.0,https://anilist.co/manga/92354/Tenkuu-no-Shiro-Laputa/,72.91666666666667,1.0,0,1,0,0,0
204,Darenidemo Dekiru Kage kara Tasukeru Maou Toubatsu,誰にでもできる影から助ける魔王討伐,Defeating the Demon Lord's a Cinch (If You've Got a Ringer),Darenidemo Dekiru Kage kara Tasukeru Maou Toubatsu,3.288627450980392,"Dec 24, 2016",2016.0,204.0,1.0,1,3,2,7,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/104001/Darenidemo-Dekiru-Kage-kara-Tasukeru-Maou-Toubatsu/,71.7948717948718,0.0,0,0,0,0,1
205,Sasaki to Pi-chan,佐々木とピーちゃん,Sasaki and Peeps,ซาซากิกับพีจัง,3.288627450980392,"Jan 25, 2021",2021.0,204.0,5.0,1,4,7,17,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/134500/Sasaki-to-Pichan/,72.77777777777777,0.0,0,0,0,0,1
206,Koutetsujou no Kabaneri,小説 甲鉄城のカバネリ,Koutetsujou no Kabaneri,Koutetsujou no Kabaneri,2.0,"Jul 9, 2016",2016.0,204.0,4.0,12,3,1,8,No Tag,No Tag,No Tag,0,0,True,2016.0,3.0,https://anilist.co/manga/109265/Koutetsujou-no-Kabaneri/,74.0,1.0,0,1,0,0,0
207,"Maigo ni Natte Ita Youjou wo Tasuketara, Otonari ni Sumu Bishoujou Ryuugakusei ga Ie ni Asobi ni Kuru You ni Natta Ken ni Tsuite",迷子になっていた幼女を助けたら、お隣に住む美少女留学生が家に遊びに来るようになった件について,"Maigo ni Natte Ita Youjou wo Tasuketara, Otonari ni Sumu Bishoujou Ryuugakusei ga Ie ni Asobi ni Kuru You ni Natta Ken ni Tsuite","Maigo ni Natte Ita Youjou wo Tasuketara, Otonari ni Sumu Bishoujou Ryuugakusei ga Ie ni Asobi ni Kuru You ni Natta Ken ni Tsuite",3.288627450980392,"Feb 25, 2022",2022.0,204.0,11.0,1,4,6,0,No Tag,No Tag,No Tag,#7 Most Popular 2022,0,False,2014.0,24.0,https://anilist.co/manga/144016/Maigo-ni-Natte-Ita-Youjou-wo-Tasuketara-Otonari-ni-Sumu-Bishoujou-Ryuugakusei-ga-Ie-ni-Asobi-ni-Kuru-You-ni-Natta-Ken-ni-Tsuite/,77.27272727272727,0.0,0,0,0,0,1
208,Boku no Heya ga Dungeon no Kyuukeijo ni Natteshimatta Ken,僕の部屋がダンジョンの休憩所になってしまった件,Boku no Heya ga Dungeon no Kyuukeijo ni Natteshimatta Ken,"My Room Has Become a Dungeon’s Rest Area
How My Room Turned Into a Dungeon Rest Area
My Room is a Dungeon Rest Stop",3.288627450980392,"Feb 10, 2017",2017.0,204.0,5.0,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/99572/Boku-no-Heya-ga-Dungeon-no-Kyuukeijo-ni-Natteshimatta-Ken/,66.07142857142857,0.0,0,0,0,0,1
209,"Watashi no Shiranai, Senpai no Hyakko no Koto",わたしの知らない、先輩の100コのこと,"Watashi no Shiranai, Senpai no Hyakko no Koto",100 Things I Don’t Know About My Senior,3.288627450980392,"Aug 24, 2019",2019.0,204.0,7.0,1,4,6,15,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/115917/Watashi-no-Shiranai-Senpai-no-Hyakko-no-Koto/,79.0909090909091,0.0,0,0,0,0,1
210,Reijou wa Mattari wo Goshomou,令嬢はまったりをご所望,Reijou wa Mattari wo Goshomou,"Milady Just Wants to Relax
My Lady Just Wants to Relax",3.288627450980392,"Mar 1, 2018",2018.0,203.0,10.0,1,7,6,15,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/116636/Reijou-wa-Mattari-wo-Goshomou/,77.5,0.0,0,0,0,0,1
211,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen - Kizoku-in Gaiden 1-nensei,本好きの下剋上~司書になるためには手段を選んでいられません~貴族院外伝 一年生,Ascendance of a Bookworm: Royal Academy Stories - First Year,Ascendance of a Bookworm ~I'll do anything to become a librarian~ Royal Academy Stories: First Year,1.0,"Oct 10, 2018",2018.0,202.0,14.0,7,7,15,0,No Tag,No Tag,No Tag,#20 Highest Rated 2018,0,False,2014.0,16.0,https://anilist.co/manga/110803/Honzuki-no-Gekokujou-Shisho-ni-Naru-Tame-ni-wa-Shudan-wo-Erandeiraremasen--Kizokuin-Gaiden-1nensei/,85.9090909090909,0.0,0,1,0,0,0
212,Goblin Slayer Gaiden 2: Tsubanari no Daikatana,ゴブリンスレイヤー外伝2 鍔鳴の太刀《ダイ・カタナ》,Goblin Slayer Side Story II: Dai Katana,"Daikatana: The Singing Death
Goblin Slayer! Side Story 2 : ตำนานดาบมรณะ",3.288627450980392,"Aug 9, 2019",2019.0,202.0,5.0,1,3,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/121174/Goblin-Slayer-Gaiden-2-Tsubanari-no-Daikatana/,71.875,0.0,0,0,0,0,1
213,"Botsuraku Yotei nanode, Kajishokunin wo Mezasu",没落予定なので、鍛治職人を目指す,"Botsuraku Yotei nanode, Kajishokunin wo Mezasu",Expecting to Fall into Ruin I Aim to Become a Blacksmith,3.288627450980392,"Apr 9, 2016",2016.0,203.0,1.0,1,4,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/97048/Botsuraku-Yotei-nanode-Kajishokunin-wo-Mezasu/,67.77777777777777,0.0,0,0,0,0,1
214,Kakegurui Joker,賭ケグルイ戯 (ジョーカー),Kakegurui Joker,Kakegurui Joker,1.0,"Mar 22, 2019",2019.0,201.0,6.0,2,1,10,0,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/131001/Kakegurui-Joker/,88.75,0.0,0,1,0,0,0
215,Kure-nai,紅,Kure-nai,Kurenai,3.288627450980392,"Dec 20, 2005",2005.0,200.0,1.0,1,3,1,6,No Tag,No Tag,No Tag,#13 Most Popular 2005,0,True,2010.0,1.0,https://anilist.co/manga/47824/Kurenai/,84.0,1.0,0,0,0,0,1
216,Shijou Saikyou Orc-san no Tanoshii Tanetsuke Harem-Zukuri,史上最強オークさんの楽しい種付けハーレムづくり,Shijou Saikyou Orc-san no Tanoshii Tanetsuke Harem-Zukuri,"Shijou Saikyou Ouku-san no Tanoshii Tanetsuke Harem-Zukuri
Making fun mating harem of the strongest ever oak...
The fun life of the most powerful orc in history, creating a harem in an alternative world.",3.288627450980392,"Jul 18, 2019",2019.0,200.0,7.0,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/117243/Shijou-Saikyou-Orcsan-no-Tanoshii-Tanetsuke-HaremZukuri/,75.0,0.0,0,0,0,0,1
217,Sono Yubi dake ga Shitteiru,その指だけが知っている,Only the Ring Finger Knows,"Hidarite wa Kare no Yume wo Miru
Kusuriyubi wa Chinmoku suru
Soshite Yubiwa wa Kokuhaku suru
Sono Yubi dake wa Nemuranai",5.0,"Jul 1, 2001",2001.0,199.0,1.0,1,1,6,0,No Tag,No Tag,No Tag,#5 Highest Rated 2001,#5 Most Popular 2001,False,2014.0,5.0,https://anilist.co/manga/35220/Sono-Yubi-dake-ga-Shitteiru/,71.44927536231884,0.0,0,1,0,0,0
218,F-Rank no Boukun,Fランクの暴君,F-Rank no Boukun,F-Rank no Boukun,3.288627450980392,"Apr 10, 2013",2013.0,199.0,1.0,1,10,6,9,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/84609/FRank-no-Boukun/,65.0,0.0,0,0,1,0,0
219,Tottemo Kawaii Watashi to Tsukiatte yo!,とってもカワイイ私と付き合ってよ!,Tottemo Kawaii Watashi to Tsukiatte yo!,Date This Super Cute Me!,3.288627450980392,"Aug 1, 2020",2020.0,198.0,11.0,1,4,1,6,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/129923/Tottemo-Kawaii-Watashi-to-Tsukiatte-yo/,81.48936170212765,0.0,0,0,0,0,1
220,Kakegurui Trip,賭ケグルイ悦（トリップ）,Kakegurui Trip,Kakegurui Trip,1.0,"Aug 22, 2017",2017.0,198.0,6.0,2,1,10,0,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/132001/Kakegurui-Trip/,80.9090909090909,0.0,0,1,0,0,0
221,Persona x Tantei NAOTO,ペルソナ×探偵NAOTO,Persona x Tantei NAOTO,Persona x Detective Naoto,1.0,"Jun 10, 2012",2012.0,198.0,1.0,4,3,2,5,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/68155/Persona-x-Tantei-NAOTO/,53.333333333333336,0.0,0,1,0,0,0
222,Bokura wa Mahou Shoujo no Naka,僕らは魔法少女の中,Bokura wa Mahou Shoujo no Naka,In a Magic Girl's Garden,3.288627450980392,"May 10, 2014",2014.0,198.0,1.0,1,1,17,12,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/91517/Bokura-wa-Mahou-Shoujo-no-Naka/,80.0,0.0,0,0,0,0,1
223,Umineko no Naku Koro ni Episode 3: Banquet of the Golden Witch,うみねこのなく頃に - Episode 3: Banquet of the Golden Witch,Umineko no Naku Koro ni Episode 3: Banquet of the Golden Witch,When Seagulls Cry Episode 3: Banquet of the Golden Witch,2.0,"Mar 2, 2010",2010.0,197.0,2.0,3,1,8,5,No Tag,No Tag,No Tag,#10 Highest Rated 2010,0,True,2009.0,12.0,https://anilist.co/manga/146745/Umineko-no-Naku-Koro-ni-Episode-3-Banquet-of-the-Golden-Witch/,86.80851063829788,0.0,0,1,0,0,0
224,Dragon Crisis!,ドラゴンクライシス!,Dragon Crisis!,Dragon Crisis!,13.0,"Jan 25, 2007",2007.0,197.0,20.754139072847682,1,3,7,12,No Tag,No Tag,No Tag,#29 Most Popular 2007,0,True,2011.0,2.0,https://anilist.co/manga/52644/Dragon-Crisis/,63.888888888888886,1.0,0,1,0,0,0
225,Murabito desu ga Nani ka?,村人ですが何か？,Murabito desu ga Nani ka?,"I am a villager, what about it?",3.288627450980392,"Oct 28, 2016",2016.0,197.0,5.0,1,7,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/98983/Murabito-desu-ga-Nani-ka/,72.27272727272727,0.0,0,0,0,0,1
226,Monster Musume no Iru Nichijou: Monster Girl Hello Work,モンスター娘のいる日常 もんすたーがーる・はろーわーく,Monster Musume - Monster Girls on the Job!,Monster Musume no Iru Nichijou: Monster Girl Hello Work,1.0,"Aug 28, 2020",2020.0,197.0,9.0,1,4,11,7,No Tag,No Tag,No Tag,0,0,False,2014.0,9.0,https://anilist.co/manga/126692/Monster-Musume-no-Iru-Nichijou-Monster-Girl-Hello-Work/,74.0,0.0,0,1,0,0,0
227,Eris no Seihai,エリスの聖杯,The Holy Grail of Eris,Eris no Seihai,3.288627450980392,"Nov 14, 2019",2019.0,197.0,2.0,1,1,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/117452/Eris-no-Seihai/,77.0,0.0,0,0,0,0,1
228,Saigo ni Hitotsu dake Onegai Shite mo Yoroshii Deshou ka,最後にひとつだけお願いしてもよろしいでしょうか,Saigo ni Hitotsu dake Onegai Shite mo Yoroshii Deshou ka,"May I Ask for One Final Thing?
May I Please Ask You Just One Last Thing?
Saihito
さいひと
สุดท้ายนี้ขอเพียงอย่างหนึ่งได้ไหมคะ",2.0,"Jul 26, 2018",2018.0,197.0,5.0,1,3,4,1,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/116799/Saigo-ni-Hitotsu-dake-Onegai-Shite-mo-Yoroshii-Deshou-ka/,76.12903225806451,0.0,0,1,0,0,0
229,Mahoutsukai Reimeiki,魔法使い黎明期,The Dawn of the Witch,The Dawn of the Witch,6.0,"Aug 31, 2018",2018.0,197.0,5.0,1,2,4,11,No Tag,No Tag,No Tag,0,0,True,2022.0,2.0,https://anilist.co/manga/114478/Mahoutsukai-Reimeiki/,70.0,1.0,0,1,0,0,0
230,Ro-Kyu-bu!,ロウきゅーぶ!,Ro-Kyu-bu!,"Rou-Kyuu-Bu!
Rou-Kyu–Bu!
บาสใสวัยซน!",15.0,"Feb 10, 2009",2009.0,196.0,3.0,1,16,0,0,No Tag,No Tag,No Tag,#19 Highest Rated 2009,0,True,2011.0,1.0,https://anilist.co/manga/54600/RoKyubu/,81.92307692307692,1.0,0,1,0,0,0
231,Saya no Uta,沙耶の唄,Saya no Uta,"The Song of Saya
Saya's Song",1.0,"Dec 14, 2018",2018.0,196.0,8.0,3,1,8,10,No Tag,No Tag,No Tag,0,0,True,2011.0,3.0,https://anilist.co/manga/145924/Saya-no-Uta/,75.77777777777777,1.0,0,1,0,0,0
232,Shinmai Maou no Testament: Light!,新妹魔王の契約者〈テスタメント〉 LIGHT!,Shinmai Maou no Testament: Light!,"Shinmai Maou no Keiyakusha: Light!
The Testament of Sister New Devil",1.0,"Oct 1, 2015",2015.0,196.0,1.0,1,4,11,7,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/95947/Shinmai-Maou-no-Testament-Light/,86.08695652173913,0.0,0,1,0,0,0
233,"Toaru Kagaku no Railgun SS: Dasoku, Mata wa Toaru Jiken no Shuusoku",とある科学の超電磁砲SS　蛇足、またはとある事件の終息,"Toaru Kagaku no Railgun SS: Dasoku, Mata wa Toaru Jiken no Shuusoku","A Certain Scientific Railgun SS: A Superfluous Story
or A Certain Incident’s End",1.0,"Dec 27, 2011",2011.0,198.0,2.0,1,3,4,9,No Tag,No Tag,No Tag,0,0,False,2014.0,12.0,https://anilist.co/manga/66561/Toaru-Kagaku-no-Railgun-SS-Dasoku-Mata-wa-Toaru-Jiken-no-Shuusoku/,70.29411764705883,0.0,0,1,0,0,0
234,Boogiepop in the Mirror: Pandora,ブギーポップ・イン・ザ・ミラー　「パンドラ」,Boogiepop in the Mirror: Pandora,Boogiepop in the Mirror: Pandora,1.0,"Dec 10, 1998",1998.0,195.0,5.0,1,5,10,12,No Tag,No Tag,No Tag,#4 Highest Rated 1998,#6 Most Popular 1998,False,2014.0,5.0,https://anilist.co/manga/143727/Boogiepop-in-the-Mirror-Pandora/,80.68493150684931,0.0,0,1,0,0,0
235,Shosetsu-ban Darwin's Game: Flag Game,小説版ダーウィンズゲーム～フラッグゲーム～,Shosetsu-ban Darwin's Game: Flag Game,Shosetsu-ban Darwin's Game: Flag Game,1.0,"Jan 16, 2020",2020.0,195.0,7.0,2,3,9,0,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/114737/Shosetsuban-Darwins-Game-Flag-Game/,76.66666666666667,0.0,0,1,0,0,0
236,Psyren: Another Call,PSYREN −サイレン− Another Call 紅蓮の聖誕,Psyren: Another Call,Psyren: Another Call,2.0,"Sep 3, 2010",2010.0,195.0,2.0,1,3,2,0,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/53332/Psyren-Another-Call/,73.75,0.0,0,1,0,0,0
